scientificName,decimalLatitude,decimalLongitude
Berberis aquifolium Pursh,48.494,-123.349
Berberis aquifolium Pursh,48.493,-123.349
Berberis aquifolium Pursh,48.491,-123.349
Berberis aquifolium Pursh,48.431,-123.35
Berberis aquifolium Pursh,48.492,-123.35
Berberis aquifolium Pursh,44.576,-123.35
Berberis aquifolium Pursh,48.493,-123.35
Berberis aquifolium Pursh,48.429,-123.35
Berberis aquifolium Pursh,48.492,-123.351
Berberis aquifolium Pursh,48.472,-123.351
Berberis aquifolium Pursh,48.45,-123.351
Berberis aquifolium Pursh,48.446,-123.351
Berberis aquifolium Pursh,48.444,-123.351
Berberis aquifolium Pursh,48.492,-123.352
Berberis aquifolium Pursh,48.491,-123.352
Berberis aquifolium Pursh,48.428,-123.352
Berberis aquifolium Pursh,48.446,-123.353
Berberis aquifolium Pursh,48.491,-123.353
Berberis aquifolium Pursh,48.447,-123.353
Berberis aquifolium Pursh,48.439,-123.353
Berberis aquifolium Pursh,48.492,-123.353
Berberis aquifolium Pursh,48.86,-123.353
Berberis aquifolium Pursh,48.438,-123.353
Berberis aquifolium Pursh,48.446,-123.354
Berberis aquifolium Pursh,42.513,-123.354
Berberis aquifolium Pursh,48.492,-123.354
Berberis aquifolium Pursh,48.443,-123.354
Berberis aquifolium Pursh,48.489,-123.354
Berberis aquifolium Pursh,48.447,-123.354
Berberis aquifolium Pursh,49.311,-123.354
Berberis aquifolium Pursh,48.492,-123.355
Berberis aquifolium Pursh,48.494,-123.355
Berberis aquifolium Pursh,48.444,-123.355
Berberis aquifolium Pursh,48.408,-123.355
Berberis aquifolium Pursh,48.447,-123.355
Berberis aquifolium Pursh,48.417,-123.356
Berberis aquifolium Pursh,48.432,-123.356
Berberis aquifolium Pursh,48.446,-123.356
Berberis aquifolium Pursh,48.104,-123.356
Berberis aquifolium Pursh,48.463,-123.356
Berberis aquifolium Pursh,48.49,-123.356
Berberis aquifolium Pursh,48.462,-123.356
Berberis aquifolium Pursh,48.407,-123.356
Berberis aquifolium Pursh,48.437,-123.357
Berberis aquifolium Pursh,48.408,-123.357
Berberis aquifolium Pursh,48.462,-123.357
Berberis aquifolium Pursh,48.407,-123.357
Berberis aquifolium Pursh,48.417,-123.357
Berberis aquifolium Pursh,48.907,-123.358
Berberis aquifolium Pursh,48.458,-123.358
Berberis aquifolium Pursh,48.408,-123.358
Berberis aquifolium Pursh,48.408,-123.359
Berberis aquifolium Pursh,48.477,-123.36
Berberis aquifolium Pursh,48.491,-123.36
Berberis aquifolium Pursh,48.493,-123.361
Berberis aquifolium Pursh,48.472,-123.362
Berberis aquifolium Pursh,48.469,-123.362
Berberis aquifolium Pursh,48.726,-123.362
Berberis aquifolium Pursh,48.443,-123.362
Berberis aquifolium Pursh,48.418,-123.363
Berberis aquifolium Pursh,43.029,-123.363
Berberis aquifolium Pursh,48.408,-123.363
Berberis aquifolium Pursh,48.467,-123.363
Berberis aquifolium Pursh,44.515,-123.363
Berberis aquifolium Pursh,48.467,-123.364
Berberis aquifolium Pursh,48.416,-123.364
Berberis aquifolium Pursh,48.415,-123.364
Berberis aquifolium Pursh,48.411,-123.364
Berberis aquifolium Pursh,48.418,-123.364
Berberis aquifolium Pursh,48.413,-123.364
Berberis aquifolium Pursh,48.414,-123.364
Berberis aquifolium Pursh,48.459,-123.365
Berberis aquifolium Pursh,48.418,-123.365
Berberis aquifolium Pursh,48.419,-123.365
Berberis aquifolium Pursh,48.465,-123.365
Berberis aquifolium Pursh,48.428,-123.366
Berberis aquifolium Pursh,48.416,-123.366
Berberis aquifolium Pursh,48.55,-123.367
Berberis aquifolium Pursh,48.411,-123.367
Berberis aquifolium Pursh,44.54,-123.368
Berberis aquifolium Pursh,48.42,-123.368
Berberis aquifolium Pursh,48.417,-123.368
Berberis aquifolium Pursh,48.774,-123.368
Berberis aquifolium Pursh,48.468,-123.368
Berberis aquifolium Pursh,48.43,-123.368
Berberis aquifolium Pursh,48.421,-123.369
Berberis aquifolium Pursh,48.481,-123.369
Berberis aquifolium Pursh,48.463,-123.369
Berberis aquifolium Pursh,48.498,-123.369
Berberis aquifolium Pursh,48.42,-123.37
Berberis aquifolium Pursh,48.462,-123.37
Mahonia aquifolium (Pursh) Nutt.,48.426,-123.371
Berberis aquifolium Pursh,48.466,-123.371
Berberis aquifolium Pursh,48.577,-123.371
Berberis aquifolium Pursh,48.462,-123.371
Berberis aquifolium Pursh,48.489,-123.372
Berberis aquifolium Pursh,48.582,-123.372
Berberis aquifolium Pursh,48.506,-123.372
Berberis aquifolium Pursh,48.465,-123.372
Berberis aquifolium Pursh,48.581,-123.372
Berberis aquifolium Pursh,48.516,-123.372
Berberis aquifolium Pursh,45.134,-123.373
Berberis aquifolium Pursh,48.463,-123.373
Berberis aquifolium Pursh,48.461,-123.373
Berberis aquifolium Pursh,48.459,-123.373
Berberis aquifolium Pursh,48.464,-123.373
Berberis aquifolium Pursh,44.579,-123.373
Berberis aquifolium Pursh,48.46,-123.373
Berberis aquifolium Pursh,48.465,-123.373
Berberis aquifolium Pursh,48.583,-123.373
Berberis aquifolium Pursh,48.465,-123.374
Berberis aquifolium Pursh,48.466,-123.374
Berberis aquifolium Pursh,44.058,-123.374
Berberis aquifolium Pursh,44.58,-123.374
Berberis aquifolium Pursh,44.571,-123.374
Berberis aquifolium Pursh,48.767,-123.374
Berberis aquifolium Pursh,48.473,-123.374
Berberis aquifolium Pursh,45.134,-123.374
Berberis aquifolium Pursh,48.456,-123.374
Berberis aquifolium Pursh,48.495,-123.374
Berberis aquifolium Pursh,48.523,-123.374
Berberis aquifolium Pursh,48.473,-123.375
Berberis aquifolium Pursh,48.768,-123.375
Berberis aquifolium Pursh,44.365,-123.375
Berberis aquifolium Pursh,48.49,-123.375
Berberis aquifolium Pursh,48.474,-123.375
Berberis aquifolium Pursh,45.134,-123.375
Berberis aquifolium Pursh,48.448,-123.375
Berberis aquifolium Pursh,48.493,-123.375
Berberis aquifolium Pursh,48.426,-123.375
Berberis aquifolium Pursh,48.46,-123.375
Berberis aquifolium Pursh,48.475,-123.375
Berberis aquifolium Pursh,48.491,-123.376
Berberis aquifolium Pursh,48.46,-123.376
Berberis aquifolium Pursh,48.718,-123.376
Berberis aquifolium Pursh,48.474,-123.376
Berberis aquifolium Pursh,48.489,-123.376
Berberis aquifolium Pursh,48.461,-123.376
Berberis aquifolium Pursh,48.473,-123.376
Berberis aquifolium Pursh,48.49,-123.376
Berberis aquifolium Pursh,48.464,-123.376
Berberis aquifolium Pursh,48.491,-123.377
Berberis aquifolium Pursh,48.426,-123.377
Berberis aquifolium Pursh,48.474,-123.377
Berberis aquifolium Pursh,48.473,-123.377
Berberis aquifolium Pursh,48.431,-123.377
Berberis aquifolium Pursh,41.8,-123.378
Berberis aquifolium Pursh,48.473,-123.378
Berberis aquifolium Pursh,48.461,-123.378
Berberis aquifolium Pursh,48.444,-123.378
Berberis aquifolium Pursh,48.731,-123.378
Berberis aquifolium Pursh,48.432,-123.378
Berberis aquifolium Pursh,48.474,-123.378
Berberis aquifolium Pursh,48.433,-123.379
Berberis aquifolium Pursh,48.443,-123.379
Berberis aquifolium Pursh,42.732,-123.379
Berberis aquifolium Pursh,48.473,-123.379
Berberis aquifolium Pursh,48.473,-123.38
Berberis aquifolium Pursh,48.472,-123.381
Berberis aquifolium Pursh,48.437,-123.381
Mahonia aquifolium (Pursh) Nutt.,48.436,-123.381
Berberis aquifolium Pursh,48.437,-123.382
Berberis aquifolium Pursh,48.458,-123.382
Berberis aquifolium Pursh,41.807,-123.383
Berberis aquifolium Pursh,48.428,-123.383
Berberis aquifolium Pursh,48.493,-123.383
Berberis aquifolium Pursh,48.532,-123.384
Berberis aquifolium Pursh,48.722,-123.384
Berberis aquifolium Pursh,48.499,-123.384
Berberis aquifolium Pursh,48.43,-123.384
Berberis aquifolium Pursh,48.5,-123.384
Berberis piperiana (Abrams) McMinn,48.724,-123.385
Berberis aquifolium Pursh,48.869,-123.386
Berberis aquifolium Pursh,48.478,-123.386
Berberis aquifolium Pursh,48.914,-123.387
Berberis aquifolium Pursh,48.499,-123.387
Berberis aquifolium Pursh,48.438,-123.387
Berberis aquifolium Pursh,48.439,-123.387
Mahonia aquifolium (Pursh) Nutt.,48.499,-123.388
Berberis aquifolium Pursh,48.44,-123.388
Berberis aquifolium Pursh,48.428,-123.389
Berberis aquifolium Pursh,48.428,-123.39
Berberis aquifolium Pursh,48.503,-123.39
Berberis aquifolium Pursh,48.438,-123.391
Berberis aquifolium Pursh,48.44,-123.391
Berberis aquifolium Pursh,48.595,-123.391
Berberis aquifolium Pursh,48.797,-123.392
Berberis aquifolium Pursh,48.465,-123.393
Berberis aquifolium Pursh,48.509,-123.395
Berberis aquifolium Pursh,48.65,-123.395
Berberis aquifolium Pursh,48.48,-123.395
Berberis aquifolium Pursh,44.332,-123.395
Berberis aquifolium Pursh,48.49,-123.395
Berberis aquifolium Pursh,48.491,-123.395
Berberis aquifolium Pursh,48.486,-123.395
Berberis aquifolium Pursh,48.463,-123.395
Berberis aquifolium Pursh,48.911,-123.396
Berberis aquifolium Pursh,48.504,-123.396
Berberis aquifolium Pursh,48.491,-123.396
Berberis aquifolium Pursh,48.429,-123.396
Berberis aquifolium Pursh,48.489,-123.396
Berberis aquifolium Pursh,48.447,-123.396
Berberis aquifolium Pursh,48.491,-123.397
Berberis aquifolium Pursh,48.918,-123.397
Berberis aquifolium Pursh,48.433,-123.397
Berberis aquifolium Pursh,48.42,-123.397
Berberis aquifolium Pursh,48.447,-123.398
Berberis aquifolium Pursh,48.491,-123.399
Berberis aquifolium Pursh,48.444,-123.399
Berberis aquifolium Pursh,48.492,-123.399
Berberis aquifolium Pursh,48.478,-123.4
Berberis aquifolium Pursh,48.446,-123.4
Berberis aquifolium Pursh,48.45,-123.4
Berberis aquifolium Pursh,48.458,-123.4
Berberis aquifolium Pursh,48.447,-123.4
Berberis aquifolium Pursh,48.65,-123.4
Berberis aquifolium Pursh,46.233,-123.4
Berberis aquifolium Pursh,48.503,-123.4
Berberis aquifolium Pursh,48.898,-123.401
Berberis aquifolium Pursh,48.827,-123.401
Berberis aquifolium Pursh,48.847,-123.402
Berberis aquifolium Pursh,48.447,-123.402
Berberis aquifolium Pursh,48.506,-123.402
Berberis aquifolium Pursh,48.47,-123.403
Berberis aquifolium Pursh,48.447,-123.403
Berberis aquifolium Pursh,48.429,-123.403
Berberis aquifolium Pursh,48.448,-123.403
Berberis aquifolium Pursh,48.456,-123.403
Berberis aquifolium Pursh,48.544,-123.404
Berberis aquifolium Pursh,48.538,-123.404
Berberis aquifolium Pursh,48.448,-123.404
Berberis aquifolium Pursh,48.547,-123.404
Berberis aquifolium Pursh,48.446,-123.404
Berberis aquifolium Pursh,41.766,-123.405
Berberis aquifolium Pursh,48.85,-123.405
Berberis aquifolium Pursh,48.435,-123.405
Berberis aquifolium Pursh,48.546,-123.406
Berberis aquifolium Pursh,48.894,-123.406
Berberis aquifolium Pursh,48.446,-123.406
Berberis aquifolium Pursh,48.545,-123.406
Berberis aquifolium Pursh,48.894,-123.407
Berberis aquifolium Pursh,48.445,-123.407
Berberis aquifolium Pursh,48.897,-123.407
Berberis aquifolium Pursh,48.545,-123.407
Berberis aquifolium Pursh,48.434,-123.407
Berberis aquifolium Pursh,48.9,-123.407
Berberis aquifolium Pursh,48.446,-123.407
Berberis aquifolium Pursh,48.435,-123.407
Berberis aquifolium Pursh,48.449,-123.407
Berberis aquifolium Pursh,48.435,-123.408
Berberis aquifolium Pursh,48.899,-123.408
Berberis aquifolium Pursh,48.9,-123.408
Berberis aquifolium Pursh,48.665,-123.408
Berberis aquifolium Pursh,48.449,-123.408
Berberis aquifolium Pursh,48.447,-123.408
Berberis aquifolium Pursh,48.434,-123.408
Berberis aquifolium Pursh,48.446,-123.408
Berberis aquifolium Pursh,48.45,-123.408
Berberis aquifolium Pursh,48.45,-123.409
Berberis aquifolium Pursh,48.489,-123.409
Berberis aquifolium Pursh,48.749,-123.409
Berberis aquifolium Pursh,48.422,-123.41
Berberis aquifolium Pursh,48.45,-123.41
Berberis aquifolium Pursh,48.895,-123.41
Berberis aquifolium Pursh,48.758,-123.411
Berberis aquifolium Pursh,48.471,-123.411
Berberis aquifolium Pursh,48.659,-123.411
Berberis aquifolium Pursh,48.466,-123.411
Berberis aquifolium Pursh,48.469,-123.411
Berberis aquifolium Pursh,48.45,-123.412
Berberis aquifolium Pursh,48.465,-123.412
Berberis aquifolium Pursh,48.456,-123.412
Berberis aquifolium Pursh,48.524,-123.412
Berberis aquifolium Pursh,48.748,-123.412
Berberis aquifolium Pursh,48.747,-123.412
Berberis aquifolium Pursh,48.49,-123.413
Berberis aquifolium Pursh,48.491,-123.413
Berberis aquifolium Pursh,48.47,-123.414
Berberis aquifolium Pursh,48.47,-123.415
Berberis aquifolium Pursh,48.47,-123.416
Berberis aquifolium Pursh,48.486,-123.416
Berberis aquifolium Pursh,48.47,-123.417
Berberis aquifolium Pursh,48.424,-123.417
Berberis aquifolium Pursh,48.422,-123.417
Berberis aquifolium Pursh,48.47,-123.418
Berberis aquifolium Pursh,45.022,-123.418
Berberis aquifolium Pursh,48.422,-123.418
Berberis aquifolium Pursh,48.471,-123.419
Berberis aquifolium Pursh,41.878,-123.419
Berberis aquifolium Pursh,48.469,-123.419
Berberis aquifolium Pursh,48.5,-123.419
Berberis aquifolium Pursh,48.47,-123.419
Berberis aquifolium Pursh,49.336,-123.419
Berberis aquifolium Pursh,48.422,-123.42
Berberis aquifolium Pursh,48.468,-123.42
Berberis aquifolium Pursh,48.467,-123.42
Berberis aquifolium Pursh,48.469,-123.42
Berberis aquifolium Pursh,48.464,-123.421
Berberis aquifolium Pursh,48.546,-123.421
Berberis aquifolium Pursh,48.587,-123.423
Berberis aquifolium Pursh,48.523,-123.423
Berberis aquifolium Pursh,48.536,-123.424
Berberis aquifolium Pursh,48.468,-123.425
Berberis aquifolium var. aquifolium,48.481,-123.426
Berberis aquifolium Pursh,44.143,-123.426
Berberis aquifolium Pursh,48.1,-123.426
Berberis aquifolium Pursh,48.546,-123.427
Berberis aquifolium Pursh,48.566,-123.428
Berberis aquifolium Pursh,48.443,-123.429
Berberis aquifolium Pursh,48.751,-123.429
Berberis aquifolium Pursh,48.513,-123.429
Berberis aquifolium Pursh,48.52,-123.43
Berberis aquifolium Pursh,48.469,-123.43
Berberis aquifolium Pursh,48.519,-123.43
Berberis aquifolium Pursh,48.469,-123.431
Berberis aquifolium Pursh,48.662,-123.431
Berberis aquifolium Pursh,44.985,-123.432
Berberis aquifolium Pursh,41.885,-123.432
Berberis aquifolium Pursh,48.45,-123.432
Berberis aquifolium Pursh,48.503,-123.432
Berberis aquifolium Pursh,48.451,-123.433
Berberis aquifolium Pursh,48.449,-123.433
Berberis aquifolium Pursh,44.698,-123.434
Berberis aquifolium Pursh,48.451,-123.434
Berberis aquifolium Pursh,48.447,-123.434
Berberis aquifolium Pursh,48.475,-123.434
Berberis aquifolium Pursh,48.684,-123.434
Berberis aquifolium Pursh,48.453,-123.435
Berberis aquifolium Pursh,48.687,-123.436
Berberis aquifolium Pursh,48.464,-123.437
Berberis aquifolium Pursh,44.7,-123.438
Berberis aquifolium Pursh,48.46,-123.438
Mahonia aquifolium (Pursh) Nutt.,48.611,-123.439
Berberis aquifolium Pursh,44.867,-123.439
Berberis aquifolium Pursh,48.121,-123.439
Berberis aquifolium Pursh,48.488,-123.439
Berberis aquifolium Pursh,48.521,-123.439
Berberis aquifolium Pursh,44.983,-123.44
Berberis aquifolium Pursh,48.852,-123.441
Berberis aquifolium Pursh,48.924,-123.441
Berberis aquifolium Pursh,48.523,-123.443
Berberis aquifolium Pursh,48.434,-123.443
Berberis aquifolium Pursh,48.484,-123.444
Berberis aquifolium Pursh,48.609,-123.444
Berberis aquifolium Pursh,48.616,-123.444
Berberis aquifolium Pursh,48.486,-123.445
Berberis aquifolium Pursh,48.612,-123.445
Berberis aquifolium Pursh,48.563,-123.445
Berberis aquifolium Pursh,48.485,-123.445
Berberis aquifolium Pursh,44.562,-123.445
Berberis aquifolium Pursh,48.564,-123.445
Berberis aquifolium Pursh,48.564,-123.446
Berberis aquifolium Pursh,48.655,-123.446
Berberis aquifolium Pursh,48.536,-123.446
Berberis aquifolium Pursh,48.507,-123.447
Berberis aquifolium Pursh,48.494,-123.447
Berberis aquifolium Pursh,48.43,-123.448
Berberis aquifolium Pursh,48.494,-123.448
Berberis aquifolium Pursh,48.453,-123.449
Berberis aquifolium Pursh,48.532,-123.449
Berberis aquifolium Pursh,48.433,-123.449
Berberis aquifolium Pursh,48.432,-123.449
Berberis aquifolium Pursh,48.432,-123.45
Berberis aquifolium Pursh,41.447,-123.45
Berberis aquifolium Pursh,48.767,-123.45
Berberis aquifolium Pursh,48.468,-123.45
Berberis aquifolium Pursh,48.565,-123.451
Berberis aquifolium Pursh,48.434,-123.451
Berberis aquifolium Pursh,48.432,-123.451
Berberis aquifolium Pursh,40.884,-123.452
Berberis aquifolium Pursh,48.431,-123.452
Berberis aquifolium Pursh,48.433,-123.452
Berberis aquifolium Pursh,48.432,-123.452
Berberis aquifolium Pursh,48.44,-123.452
Berberis aquifolium Pursh,40.244,-123.452
Berberis aquifolium Pursh,48.435,-123.452
Berberis aquifolium Pursh,48.435,-123.453
Berberis aquifolium Pursh,48.433,-123.453
Berberis aquifolium Pursh,48.434,-123.453
Berberis aquifolium Pursh,48.432,-123.453
Berberis aquifolium Pursh,48.434,-123.454
Berberis aquifolium Pursh,48.433,-123.454
Berberis aquifolium Pursh,48.433,-123.455
Berberis aquifolium Pursh,48.432,-123.455
Berberis aquifolium Pursh,48.56,-123.456
Berberis aquifolium Pursh,48.432,-123.456
Berberis aquifolium Pursh,48.433,-123.456
Berberis aquifolium Pursh,48.567,-123.456
Berberis aquifolium Pursh,48.501,-123.456
Berberis aquifolium Pursh,42.141,-123.456
Berberis aquifolium Pursh,48.43,-123.457
Berberis aquifolium Pursh,48.56,-123.457
Berberis aquifolium Pursh,39.684,-123.458
Berberis aquifolium Pursh,48.463,-123.458
Berberis aquifolium Pursh,48.531,-123.458
Berberis aquifolium Pursh,49.392,-123.459
Berberis aquifolium Pursh,48.429,-123.459
Berberis aquifolium Pursh,48.429,-123.46
Berberis aquifolium Pursh,49.393,-123.46
Berberis aquifolium Pursh,48.465,-123.461
Berberis aquifolium Pursh,48.572,-123.462
Berberis aquifolium Pursh,48.427,-123.462
Berberis aquifolium Pursh,48.427,-123.463
Berberis piperiana (Abrams) McMinn,48.482,-123.463
Berberis aquifolium Pursh,48.466,-123.463
Berberis aquifolium Pursh,48.449,-123.464
Berberis aquifolium Pursh,49.392,-123.464
Berberis aquifolium Pursh,48.927,-123.465
Berberis aquifolium Pursh,48.448,-123.465
Berberis aquifolium Pursh,49.392,-123.465
Berberis aquifolium Pursh,48.56,-123.465
Berberis aquifolium Pursh,48.53,-123.465
Berberis aquifolium Pursh,48.56,-123.466
Berberis aquifolium Pursh,48.63,-123.466
Berberis aquifolium Pursh,48.927,-123.466
Berberis aquifolium Pursh,41.916,-123.466
Berberis aquifolium Pursh,48.477,-123.466
Berberis aquifolium Pursh,48.469,-123.466
Berberis aquifolium Pursh,41.303,-123.466
Berberis aquifolium Pursh,48.423,-123.466
Berberis aquifolium Pursh,48.466,-123.466
Berberis aquifolium Pursh,48.465,-123.467
Berberis aquifolium Pursh,48.464,-123.467
Berberis aquifolium Pursh,48.466,-123.467
Berberis aquifolium Pursh,48.467,-123.467
Berberis aquifolium Pursh,48.468,-123.467
Berberis aquifolium var. aquifolium,48.927,-123.467
Berberis aquifolium Pursh,48.463,-123.467
Berberis aquifolium Pursh,48.463,-123.468
Berberis aquifolium Pursh,48.464,-123.468
Berberis aquifolium Pursh,48.465,-123.468
Berberis aquifolium Pursh,48.469,-123.468
Berberis aquifolium Pursh,48.47,-123.468
Berberis aquifolium Pursh,48.927,-123.468
Berberis aquifolium Pursh,48.46,-123.468
Berberis aquifolium Pursh,48.432,-123.468
Berberis aquifolium Pursh,48.603,-123.468
Berberis aquifolium Pursh,41.234,-123.469
Berberis aquifolium Pursh,48.927,-123.469
Berberis aquifolium Pursh,48.465,-123.469
Berberis aquifolium Pursh,48.468,-123.469
Berberis aquifolium Pursh,48.42,-123.469
Berberis aquifolium Pursh,43.264,-123.469
Berberis aquifolium Pursh,48.561,-123.47
Berberis aquifolium Pursh,48.712,-123.47
Berberis aquifolium Pursh,48.581,-123.47
Berberis aquifolium Pursh,48.807,-123.47
Berberis aquifolium Pursh,48.666,-123.47
Berberis aquifolium Pursh,48.564,-123.471
Berberis aquifolium Pursh,48.419,-123.471
Berberis aquifolium Pursh,48.928,-123.471
Berberis aquifolium Pursh,42.968,-123.471
Berberis aquifolium Pursh,48.681,-123.471
Berberis aquifolium Pursh,41.159,-123.471
Berberis aquifolium Pursh,48.418,-123.472
Berberis aquifolium Pursh,49.433,-123.472
Berberis aquifolium Pursh,48.498,-123.472
Berberis aquifolium Pursh,48.462,-123.473
Berberis aquifolium Pursh,48.431,-123.473
Berberis aquifolium Pursh,48.434,-123.473
Berberis aquifolium Pursh,48.436,-123.474
Berberis aquifolium Pursh,48.434,-123.474
Berberis aquifolium Pursh,48.472,-123.475
Berberis aquifolium Pursh,48.93,-123.475
Berberis aquifolium Pursh,48.413,-123.476
Berberis aquifolium Pursh,48.473,-123.477
Mahonia piperiana Abrams,48.854,-123.478
Berberis aquifolium Pursh,48.549,-123.479
Berberis aquifolium Pursh,48.44,-123.479
Berberis aquifolium Pursh,43.214,-123.479
Berberis aquifolium Pursh,48.456,-123.479
Berberis aquifolium Pursh,48.457,-123.479
Berberis aquifolium Pursh,48.459,-123.479
Berberis aquifolium Pursh,48.448,-123.48
Berberis aquifolium Pursh,48.455,-123.48
Berberis aquifolium Pursh,48.427,-123.48
Berberis aquifolium Pursh,48.456,-123.48
Berberis aquifolium Pursh,48.531,-123.48
Berberis aquifolium Pursh,48.454,-123.48
Berberis aquifolium Pursh,48.455,-123.481
Berberis aquifolium Pursh,48.456,-123.481
Berberis aquifolium Pursh,48.454,-123.481
Berberis aquifolium Pursh,48.858,-123.481
Berberis aquifolium Pursh,48.44,-123.481
Berberis aquifolium Pursh,48.452,-123.482
Berberis aquifolium Pursh,48.83,-123.482
Berberis aquifolium Pursh,40.268,-123.482
Berberis aquifolium Pursh,48.454,-123.482
Berberis aquifolium Pursh,48.932,-123.484
Berberis aquifolium Pursh,48.822,-123.484
Berberis aquifolium Pursh,48.455,-123.485
Berberis aquifolium Pursh,42.498,-123.486
Berberis aquifolium Pursh,49.387,-123.486
Berberis aquifolium Pursh,48.826,-123.487
Berberis aquifolium Pursh,48.455,-123.487
Berberis aquifolium Pursh,48.463,-123.487
Berberis aquifolium Pursh,48.504,-123.487
Berberis aquifolium Pursh,48.931,-123.488
Berberis aquifolium Pursh,49.385,-123.489
Berberis aquifolium Pursh,48.934,-123.489
Berberis aquifolium Pursh,42.501,-123.489
Berberis aquifolium Pursh,48.427,-123.49
Mahonia aquifolium (Pursh) Nutt.,41.374,-123.49
Berberis aquifolium Pursh,48.458,-123.492
Berberis aquifolium Pursh,44.327,-123.492
Berberis aquifolium Pursh,40.369,-123.494
Berberis aquifolium Pursh,45.655,-123.494
Berberis aquifolium Pursh,48.445,-123.495
Berberis aquifolium Pursh,48.409,-123.497
Berberis aquifolium Pursh,48.435,-123.497
Berberis aquifolium Pursh,48.46,-123.498
Berberis aquifolium Pursh,43.523,-123.498
Berberis aquifolium Pursh,41.226,-123.499
Berberis aquifolium Pursh,48.435,-123.5
Berberis aquifolium Pursh,48.938,-123.5
Berberis aquifolium Pursh,48.464,-123.5
Berberis aquifolium Pursh,48.85,-123.5
Berberis aquifolium Pursh,48.939,-123.5
Berberis aquifolium Pursh,48.418,-123.5
Berberis aquifolium Pursh,48.538,-123.501
Mahonia aquifolium (Pursh) Nutt.,48.537,-123.501
Berberis aquifolium Pursh,48.446,-123.502
Berberis aquifolium Pursh,48.414,-123.502
Berberis aquifolium Pursh,41.221,-123.503
Berberis aquifolium Pursh,48.444,-123.504
Berberis aquifolium Pursh,48.852,-123.505
Berberis aquifolium Pursh,48.533,-123.505
Mahonia piperiana Abrams,48.555,-123.505
Berberis aquifolium Pursh,48.555,-123.506
Berberis aquifolium Pursh,48.447,-123.506
Berberis aquifolium Pursh,48.383,-123.507
Berberis aquifolium Pursh,48.384,-123.507
Berberis aquifolium Pursh,49.401,-123.507
Berberis aquifolium Pursh,48.384,-123.508
Berberis aquifolium Pursh,44.529,-123.509
Berberis aquifolium Pursh,48.423,-123.51
Berberis aquifolium var. aquifolium,48.419,-123.51
Mahonia piperiana Abrams,48.526,-123.511
Berberis aquifolium Pursh,48.837,-123.511
Berberis aquifolium Pursh,48.463,-123.511
Berberis aquifolium Pursh,48.413,-123.511
Berberis aquifolium Pursh,48.484,-123.512
Berberis aquifolium Pursh,48.436,-123.512
Berberis aquifolium Pursh,40.862,-123.513
Berberis aquifolium Pursh,48.531,-123.515
Berberis aquifolium Pursh,41.204,-123.515
Berberis aquifolium Pursh,49.39,-123.515
Berberis aquifolium Pursh,48.5,-123.516
Berberis aquifolium Pursh,48.514,-123.516
Berberis aquifolium Pursh,48.522,-123.516
Berberis aquifolium Pursh,48.522,-123.517
Berberis aquifolium Pursh,48.52,-123.517
Berberis aquifolium Pursh,48.498,-123.518
Berberis aquifolium Pursh,48.503,-123.518
Berberis aquifolium Pursh,48.794,-123.518
Berberis aquifolium Pursh,48.952,-123.519
Berberis aquifolium Pursh,48.545,-123.52
Berberis aquifolium Pursh,48.806,-123.52
Berberis aquifolium Pursh,40.358,-123.52
Berberis aquifolium Pursh,48.423,-123.522
Berberis aquifolium Pursh,48.524,-123.522
Berberis aquifolium Pursh,48.389,-123.523
Mahonia aquifolium (Pursh) Nutt.,48.534,-123.523
Berberis aquifolium Pursh,48.8,-123.523
Berberis aquifolium Pursh,48.795,-123.524
Berberis aquifolium Pursh,48.804,-123.524
Berberis aquifolium Pursh,48.45,-123.524
Berberis aquifolium Pursh,40.412,-123.525
Berberis aquifolium Pursh,48.536,-123.526
Berberis aquifolium Pursh,40.342,-123.526
Berberis aquifolium Pursh,40.413,-123.526
Berberis aquifolium Pursh,48.524,-123.527
Berberis aquifolium Pursh,48.516,-123.528
Berberis aquifolium Pursh,48.537,-123.528
Berberis aquifolium Pursh,48.519,-123.528
Mahonia aquifolium (Pursh) Nutt.,48.451,-123.529
Berberis aquifolium Pursh,48.442,-123.529
Berberis aquifolium Pursh,48.533,-123.529
Berberis aquifolium Pursh,48.527,-123.529
Berberis aquifolium Pursh,48.528,-123.529
Berberis aquifolium Pursh,40.931,-123.53
Berberis aquifolium Pursh,48.513,-123.53
Berberis aquifolium Pursh,48.528,-123.53
Berberis aquifolium Pursh,48.444,-123.53
Berberis aquifolium Pursh,48.514,-123.53
Berberis aquifolium Pursh,48.516,-123.53
Berberis aquifolium Pursh,48.517,-123.53
Berberis aquifolium var. aquifolium,48.516,-123.531
Berberis aquifolium Pursh,48.606,-123.531
Berberis aquifolium Pursh,48.512,-123.531
Berberis aquifolium Pursh,48.513,-123.531
Berberis aquifolium Pursh,48.958,-123.531
Berberis aquifolium Pursh,42.551,-123.531
Berberis aquifolium Pursh,48.567,-123.532
Berberis aquifolium Pursh,48.513,-123.532
Berberis aquifolium Pursh,48.542,-123.533
Berberis aquifolium Pursh,48.476,-123.533
Berberis aquifolium Pursh,40.605,-123.533
Berberis aquifolium Pursh,48.953,-123.533
Berberis aquifolium Pursh,48.479,-123.534
Berberis aquifolium Pursh,48.364,-123.534
Berberis aquifolium Pursh,48.458,-123.534
Berberis aquifolium Pursh,48.516,-123.534
Berberis aquifolium Pursh,48.51,-123.534
